76.35.184.64 syn-076-035-184-064.res.spectrum.com
184.54.200.68 syn-184-054-200-068.res.spectrum.com
184.54.203.241 syn-184-054-203-241.res.spectrum.com
184.54.202.211 syn-184-054-202-211.res.spectrum.com
98.102.170.220 syn-098-102-170-220.biz.spectrum.com
104.3.9.251 104-3-9-251.lightspeed.lsvlky.sbcglobal.net
108.255.21.156 108-255-21-156.lightspeed.lsvlky.sbcglobal.net
184.54.203.162 syn-184-054-203-162.res.spectrum.com
107.133.215.97 107-133-215-97.lightspeed.lsvlky.sbcglobal.net
104.3.9.205 104-3-9-205.lightspeed.lsvlky.sbcglobal.net
71.66.151.146 syn-071-066-151-146.biz.spectrum.com
107.133.215.159 107-133-215-159.lightspeed.lsvlky.sbcglobal.net
184.54.207.74 syn-184-054-207-074.res.spectrum.com
108.227.157.59 108-227-157-59.lightspeed.lsvlky.sbcglobal.net
184.54.199.75 syn-184-054-199-075.res.spectrum.com
184.54.200.117 syn-184-054-200-117.res.spectrum.com
107.133.213.186 107-133-213-186.lightspeed.lsvlky.sbcglobal.net
64.183.148.122 syn-064-183-148-122.biz.spectrum.com
184.54.195.140 syn-184-054-195-140.res.spectrum.com
184.54.205.34 syn-184-054-205-034.res.spectrum.com
184.54.199.127 syn-184-054-199-127.res.spectrum.com
184.54.197.178 syn-184-054-197-178.res.spectrum.com
184.54.192.61 syn-184-054-192-061.res.spectrum.com
76.182.150.182 syn-076-182-150-182.res.spectrum.com
184.54.202.91 syn-184-054-202-091.res.spectrum.com
104.3.9.171 104-3-9-171.lightspeed.lsvlky.sbcglobal.net
184.54.202.36 syn-184-054-202-036.res.spectrum.com
184.54.192.197 syn-184-054-192-197.res.spectrum.com
108.255.21.114 108-255-21-114.lightspeed.lsvlky.sbcglobal.net
184.54.204.161 syn-184-054-204-161.res.spectrum.com
184.54.202.186 syn-184-054-202-186.res.spectrum.com
184.54.206.24 syn-184-054-206-024.res.spectrum.com
184.54.201.150 syn-184-054-201-150.res.spectrum.com
104.230.42.117 syn-104-230-042-117.res.spectrum.com
107.133.215.45 107-133-215-45.lightspeed.lsvlky.sbcglobal.net
107.133.215.165 107-133-215-165.lightspeed.lsvlky.sbcglobal.net
184.54.203.192 syn-184-054-203-192.res.spectrum.com
104.3.9.169 104-3-9-169.lightspeed.lsvlky.sbcglobal.net
184.54.198.56 syn-184-054-198-056.res.spectrum.com
184.54.204.239 syn-184-054-204-239.res.spectrum.com
76.182.151.147 syn-076-182-151-147.res.spectrum.com
98.72.5.72 adsl-098-072-005-072.sip.mia.bellsouth.net
107.133.212.11 107-133-212-11.lightspeed.lsvlky.sbcglobal.net
104.3.9.72 104-3-9-72.lightspeed.lsvlky.sbcglobal.net
184.54.200.99 syn-184-054-200-099.res.spectrum.com
184.54.200.19 syn-184-054-200-019.res.spectrum.com
107.133.213.37 107-133-213-37.lightspeed.lsvlky.sbcglobal.net
184.54.192.58 syn-184-054-192-058.res.spectrum.com
184.54.201.188 syn-184-054-201-188.res.spectrum.com
98.72.5.98 adsl-098-072-005-098.sip.mia.bellsouth.net
104.3.9.230 104-3-9-230.lightspeed.lsvlky.sbcglobal.net
76.182.150.221 syn-076-182-150-221.res.spectrum.com
104.52.12.33 104-52-12-33.lightspeed.lsvlky.sbcglobal.net
70.228.91.161 adsl-70-228-91-161.dsl.akrnoh.ameritech.net
184.54.206.108 syn-184-054-206-108.res.spectrum.com
184.54.202.213 syn-184-054-202-213.res.spectrum.com
108.255.20.28 108-255-20-28.lightspeed.lsvlky.sbcglobal.net
107.133.215.130 107-133-215-130.lightspeed.lsvlky.sbcglobal.net
104.3.8.82 104-3-8-82.lightspeed.lsvlky.sbcglobal.net
107.133.212.147 107-133-212-147.lightspeed.lsvlky.sbcglobal.net
107.133.214.252 107-133-214-252.lightspeed.lsvlky.sbcglobal.net
108.227.156.179 108-227-156-179.lightspeed.lsvlky.sbcglobal.net
184.54.195.60 syn-184-054-195-060.res.spectrum.com
184.54.203.28 syn-184-054-203-028.res.spectrum.com
184.54.206.131 syn-184-054-206-131.res.spectrum.com
184.54.204.191 syn-184-054-204-191.res.spectrum.com
107.133.215.244 107-133-215-244.lightspeed.lsvlky.sbcglobal.net
104.52.12.192 104-52-12-192.lightspeed.lsvlky.sbcglobal.net
70.61.165.225 syn-070-061-165-225.biz.spectrum.com
184.54.198.52 syn-184-054-198-052.res.spectrum.com
108.227.156.172 108-227-156-172.lightspeed.lsvlky.sbcglobal.net
104.230.42.93 syn-104-230-042-093.res.spectrum.com
108.255.21.87 108-255-21-87.lightspeed.lsvlky.sbcglobal.net
104.230.42.198 syn-104-230-042-198.res.spectrum.com
76.182.151.195 syn-076-182-151-195.res.spectrum.com
107.133.214.220 107-133-214-220.lightspeed.lsvlky.sbcglobal.net
70.228.90.86 adsl-70-228-90-86.dsl.akrnoh.ameritech.net
107.133.215.48 107-133-215-48.lightspeed.lsvlky.sbcglobal.net
107.133.212.93 107-133-212-93.lightspeed.lsvlky.sbcglobal.net
76.35.184.248 syn-076-035-184-248.res.spectrum.com
184.54.194.31 syn-184-054-194-031.res.spectrum.com
107.133.212.120 107-133-212-120.lightspeed.lsvlky.sbcglobal.net
70.228.91.28 adsl-70-228-91-28.dsl.akrnoh.ameritech.net
184.54.196.189 syn-184-054-196-189.res.spectrum.com
76.182.150.216 syn-076-182-150-216.res.spectrum.com
70.228.91.237 adsl-70-228-91-237.dsl.akrnoh.ameritech.net
98.102.254.117 syn-098-102-254-117.biz.spectrum.com
184.54.201.187 syn-184-054-201-187.res.spectrum.com
107.133.213.51 107-133-213-51.lightspeed.lsvlky.sbcglobal.net
184.54.192.192 syn-184-054-192-192.res.spectrum.com
107.133.212.199 107-133-212-199.lightspeed.lsvlky.sbcglobal.net
184.54.202.85 syn-184-054-202-085.res.spectrum.com
108.255.21.27 108-255-21-27.lightspeed.lsvlky.sbcglobal.net
184.54.199.207 syn-184-054-199-207.res.spectrum.com
76.35.184.206 syn-076-035-184-206.res.spectrum.com
76.182.150.205 syn-076-182-150-205.res.spectrum.com
104.3.9.200 104-3-9-200.lightspeed.lsvlky.sbcglobal.net
184.54.204.84 syn-184-054-204-084.res.spectrum.com
184.54.207.84 syn-184-054-207-084.res.spectrum.com
76.182.151.83 syn-076-182-151-083.res.spectrum.com
107.133.212.134 107-133-212-134.lightspeed.lsvlky.sbcglobal.net
184.54.194.152 syn-184-054-194-152.res.spectrum.com
70.228.91.221 adsl-70-228-91-221.dsl.akrnoh.ameritech.net
104.3.8.54 104-3-8-54.lightspeed.lsvlky.sbcglobal.net
24.123.95.202 syn-024-123-095-202.biz.spectrum.com
184.54.205.164 syn-184-054-205-164.res.spectrum.com
70.61.165.228 service.deform.com
184.54.196.145 syn-184-054-196-145.res.spectrum.com
107.133.215.17 107-133-215-17.lightspeed.lsvlky.sbcglobal.net
104.3.8.252 104-3-8-252.lightspeed.lsvlky.sbcglobal.net
184.54.205.38 syn-184-054-205-038.res.spectrum.com
104.3.8.192 104-3-8-192.lightspeed.lsvlky.sbcglobal.net
104.230.42.205 syn-104-230-042-205.res.spectrum.com
184.54.207.221 syn-184-054-207-221.res.spectrum.com
104.230.42.90 syn-104-230-042-090.res.spectrum.com
107.133.213.3 107-133-213-3.lightspeed.lsvlky.sbcglobal.net
107.133.212.165 107-133-212-165.lightspeed.lsvlky.sbcglobal.net
108.227.156.23 108-227-156-23.lightspeed.lsvlky.sbcglobal.net
184.54.197.208 syn-184-054-197-208.res.spectrum.com
70.228.90.103 adsl-70-228-90-103.dsl.akrnoh.ameritech.net
76.182.150.233 syn-076-182-150-233.res.spectrum.com
108.227.156.10 108-227-156-10.lightspeed.lsvlky.sbcglobal.net
184.54.204.12 syn-184-054-204-012.res.spectrum.com
108.255.20.232 108-255-20-232.lightspeed.lsvlky.sbcglobal.net
184.54.196.138 syn-184-054-196-138.res.spectrum.com
98.72.5.76 adsl-098-072-005-076.sip.mia.bellsouth.net
104.3.8.122 104-3-8-122.lightspeed.lsvlky.sbcglobal.net
184.54.195.150 syn-184-054-195-150.res.spectrum.com
104.230.42.253 syn-104-230-042-253.res.spectrum.com
104.52.13.169 104-52-13-169.lightspeed.lsvlky.sbcglobal.net
184.54.198.157 syn-184-054-198-157.res.spectrum.com
104.3.8.16 104-3-8-16.lightspeed.lsvlky.sbcglobal.net
108.227.156.214 108-227-156-214.lightspeed.lsvlky.sbcglobal.net
107.133.214.95 107-133-214-95.lightspeed.lsvlky.sbcglobal.net
184.54.197.218 syn-184-054-197-218.res.spectrum.com
108.227.157.164 108-227-157-164.lightspeed.lsvlky.sbcglobal.net
108.255.20.197 108-255-20-197.lightspeed.lsvlky.sbcglobal.net
70.228.90.207 adsl-70-228-90-207.dsl.akrnoh.ameritech.net
184.54.201.15 syn-184-054-201-015.res.spectrum.com
184.54.196.16 syn-184-054-196-016.res.spectrum.com
108.255.21.41 108-255-21-41.lightspeed.lsvlky.sbcglobal.net
184.54.196.106 syn-184-054-196-106.res.spectrum.com
108.227.157.224 108-227-157-224.lightspeed.lsvlky.sbcglobal.net
184.54.199.211 syn-184-054-199-211.res.spectrum.com
184.54.203.217 syn-184-054-203-217.res.spectrum.com
104.52.12.52 104-52-12-52.lightspeed.lsvlky.sbcglobal.net
104.52.12.182 104-52-12-182.lightspeed.lsvlky.sbcglobal.net
108.255.20.75 108-255-20-75.lightspeed.lsvlky.sbcglobal.net
104.230.42.237 syn-104-230-042-237.res.spectrum.com
108.255.21.77 108-255-21-77.lightspeed.lsvlky.sbcglobal.net
184.54.201.180 syn-184-054-201-180.res.spectrum.com
76.182.151.191 syn-076-182-151-191.res.spectrum.com
76.182.151.85 syn-076-182-151-085.res.spectrum.com
104.52.12.88 104-52-12-88.lightspeed.lsvlky.sbcglobal.net
76.35.184.89 syn-076-035-184-089.res.spectrum.com
107.133.212.241 107-133-212-241.lightspeed.lsvlky.sbcglobal.net
184.54.193.155 syn-184-054-193-155.res.spectrum.com
108.255.21.206 108-255-21-206.lightspeed.lsvlky.sbcglobal.net
104.52.12.85 104-52-12-85.lightspeed.lsvlky.sbcglobal.net
184.54.198.75 syn-184-054-198-075.res.spectrum.com
76.182.151.204 syn-076-182-151-204.res.spectrum.com
184.54.204.196 syn-184-054-204-196.res.spectrum.com
76.182.151.143 syn-076-182-151-143.res.spectrum.com
70.228.91.119 adsl-70-228-91-119.dsl.akrnoh.ameritech.net
184.54.204.155 syn-184-054-204-155.res.spectrum.com
108.255.21.2 108-255-21-2.lightspeed.lsvlky.sbcglobal.net
184.54.195.154 syn-184-054-195-154.res.spectrum.com
70.228.90.37 adsl-70-228-90-37.dsl.akrnoh.ameritech.net
104.3.8.244 104-3-8-244.lightspeed.lsvlky.sbcglobal.net
184.54.205.97 syn-184-054-205-097.res.spectrum.com
184.54.199.189 syn-184-054-199-189.res.spectrum.com
108.255.20.151 108-255-20-151.lightspeed.lsvlky.sbcglobal.net
76.182.151.119 syn-076-182-151-119.res.spectrum.com
184.54.196.222 syn-184-054-196-222.res.spectrum.com
108.255.21.96 108-255-21-96.lightspeed.lsvlky.sbcglobal.net
184.54.201.194 syn-184-054-201-194.res.spectrum.com
70.228.91.242 adsl-70-228-91-242.dsl.akrnoh.ameritech.net
184.54.202.103 syn-184-054-202-103.res.spectrum.com
76.182.150.64 syn-076-182-150-064.res.spectrum.com
108.255.20.106 108-255-20-106.lightspeed.lsvlky.sbcglobal.net
76.35.184.55 syn-076-035-184-055.res.spectrum.com
76.182.151.21 syn-076-182-151-021.res.spectrum.com
70.228.90.150 adsl-70-228-90-150.dsl.akrnoh.ameritech.net
184.54.195.173 syn-184-054-195-173.res.spectrum.com
104.230.42.235 syn-104-230-042-235.res.spectrum.com
184.54.195.208 syn-184-054-195-208.res.spectrum.com
70.228.90.50 adsl-70-228-90-50.dsl.akrnoh.ameritech.net
76.182.150.222 syn-076-182-150-222.res.spectrum.com
184.54.197.65 syn-184-054-197-065.res.spectrum.com
108.255.21.211 108-255-21-211.lightspeed.lsvlky.sbcglobal.net
104.230.42.155 syn-104-230-042-155.res.spectrum.com
76.35.184.174 syn-076-035-184-174.res.spectrum.com
184.54.201.148 syn-184-054-201-148.res.spectrum.com
184.54.196.149 syn-184-054-196-149.res.spectrum.com
184.54.207.167 syn-184-054-207-167.res.spectrum.com
70.228.91.122 adsl-70-228-91-122.dsl.akrnoh.ameritech.net
107.133.214.163 107-133-214-163.lightspeed.lsvlky.sbcglobal.net
70.228.90.44 adsl-70-228-90-44.dsl.akrnoh.ameritech.net
184.54.197.206 syn-184-054-197-206.res.spectrum.com
184.54.197.199 syn-184-054-197-199.res.spectrum.com
104.3.9.232 104-3-9-232.lightspeed.lsvlky.sbcglobal.net
104.3.9.142 104-3-9-142.lightspeed.lsvlky.sbcglobal.net
104.3.8.83 104-3-8-83.lightspeed.lsvlky.sbcglobal.net
184.54.202.170 syn-184-054-202-170.res.spectrum.com
104.230.42.37 syn-104-230-042-037.res.spectrum.com
184.54.194.13 syn-184-054-194-013.res.spectrum.com
108.227.156.247 108-227-156-247.lightspeed.lsvlky.sbcglobal.net
108.255.20.103 108-255-20-103.lightspeed.lsvlky.sbcglobal.net
184.54.197.165 syn-184-054-197-165.res.spectrum.com
184.54.196.242 syn-184-054-196-242.res.spectrum.com
104.230.42.72 syn-104-230-042-072.res.spectrum.com
76.182.150.12 syn-076-182-150-012.res.spectrum.com
104.3.8.18 104-3-8-18.lightspeed.lsvlky.sbcglobal.net
184.54.202.44 syn-184-054-202-044.res.spectrum.com
104.230.42.50 syn-104-230-042-050.res.spectrum.com
76.182.151.46 syn-076-182-151-046.res.spectrum.com
104.3.8.24 104-3-8-24.lightspeed.lsvlky.sbcglobal.net
104.52.13.141 104-52-13-141.lightspeed.lsvlky.sbcglobal.net
104.52.13.180 104-52-13-180.lightspeed.lsvlky.sbcglobal.net
108.227.157.18 108-227-157-18.lightspeed.lsvlky.sbcglobal.net
76.35.184.213 syn-076-035-184-213.res.spectrum.com
184.54.199.217 syn-184-054-199-217.res.spectrum.com
184.54.192.76 syn-184-054-192-076.res.spectrum.com
184.54.198.62 syn-184-054-198-062.res.spectrum.com
184.54.207.99 syn-184-054-207-099.res.spectrum.com
184.54.195.167 syn-184-054-195-167.res.spectrum.com
184.54.196.153 syn-184-054-196-153.res.spectrum.com
104.3.9.187 104-3-9-187.lightspeed.lsvlky.sbcglobal.net
184.54.194.126 syn-184-054-194-126.res.spectrum.com
184.54.195.128 syn-184-054-195-128.res.spectrum.com
76.182.151.80 syn-076-182-151-080.res.spectrum.com
104.3.9.150 104-3-9-150.lightspeed.lsvlky.sbcglobal.net
104.3.8.98 104-3-8-98.lightspeed.lsvlky.sbcglobal.net
104.3.9.79 104-3-9-79.lightspeed.lsvlky.sbcglobal.net
76.182.151.94 syn-076-182-151-094.res.spectrum.com
184.54.197.151 syn-184-054-197-151.res.spectrum.com
108.255.20.22 108-255-20-22.lightspeed.lsvlky.sbcglobal.net
108.227.157.130 108-227-157-130.lightspeed.lsvlky.sbcglobal.net
76.182.151.200 syn-076-182-151-200.res.spectrum.com
108.227.156.21 108-227-156-21.lightspeed.lsvlky.sbcglobal.net
107.133.213.236 107-133-213-236.lightspeed.lsvlky.sbcglobal.net
184.54.203.215 syn-184-054-203-215.res.spectrum.com
108.255.20.115 108-255-20-115.lightspeed.lsvlky.sbcglobal.net
184.54.204.69 syn-184-054-204-069.res.spectrum.com
184.54.203.4 syn-184-054-203-004.res.spectrum.com
108.255.20.6 108-255-20-6.lightspeed.lsvlky.sbcglobal.net
104.230.42.199 syn-104-230-042-199.res.spectrum.com
70.228.91.215 adsl-70-228-91-215.dsl.akrnoh.ameritech.net
76.182.151.206 syn-076-182-151-206.res.spectrum.com
104.52.12.105 104-52-12-105.lightspeed.lsvlky.sbcglobal.net
70.61.235.54 syn-070-061-235-054.biz.spectrum.com
70.228.90.209 adsl-70-228-90-209.dsl.akrnoh.ameritech.net
108.227.157.14 108-227-157-14.lightspeed.lsvlky.sbcglobal.net
184.54.193.7 syn-184-054-193-007.res.spectrum.com
76.182.151.163 syn-076-182-151-163.res.spectrum.com
184.54.205.79 syn-184-054-205-079.res.spectrum.com
184.54.205.91 syn-184-054-205-091.res.spectrum.com
76.35.184.221 syn-076-035-184-221.res.spectrum.com
184.54.204.187 syn-184-054-204-187.res.spectrum.com
184.54.207.189 syn-184-054-207-189.res.spectrum.com
184.54.195.193 syn-184-054-195-193.res.spectrum.com
70.228.90.114 adsl-70-228-90-114.dsl.akrnoh.ameritech.net
76.35.184.240 syn-076-035-184-240.res.spectrum.com
104.230.42.175 syn-104-230-042-175.res.spectrum.com
104.230.42.187 syn-104-230-042-187.res.spectrum.com
76.182.150.217 syn-076-182-150-217.res.spectrum.com
108.255.21.224 108-255-21-224.lightspeed.lsvlky.sbcglobal.net
107.133.214.143 107-133-214-143.lightspeed.lsvlky.sbcglobal.net
108.255.20.68 108-255-20-68.lightspeed.lsvlky.sbcglobal.net
107.133.212.138 107-133-212-138.lightspeed.lsvlky.sbcglobal.net
108.255.21.102 108-255-21-102.lightspeed.lsvlky.sbcglobal.net
107.133.214.91 107-133-214-91.lightspeed.lsvlky.sbcglobal.net
108.227.157.238 108-227-157-238.lightspeed.lsvlky.sbcglobal.net
184.54.200.190 syn-184-054-200-190.res.spectrum.com
12.207.142.76 12.207.142.76
104.52.12.39 104-52-12-39.lightspeed.lsvlky.sbcglobal.net
184.54.203.115 syn-184-054-203-115.res.spectrum.com
184.54.207.56 syn-184-054-207-056.res.spectrum.com
184.54.193.33 syn-184-054-193-033.res.spectrum.com
184.54.195.19 syn-184-054-195-019.res.spectrum.com
104.52.12.223 104-52-12-223.lightspeed.lsvlky.sbcglobal.net
184.54.192.194 syn-184-054-192-194.res.spectrum.com
184.54.206.154 syn-184-054-206-154.res.spectrum.com
107.133.212.89 107-133-212-89.lightspeed.lsvlky.sbcglobal.net
64.183.148.114 syn-064-183-148-114.biz.spectrum.com
108.227.156.206 108-227-156-206.lightspeed.lsvlky.sbcglobal.net
108.227.157.39 108-227-157-39.lightspeed.lsvlky.sbcglobal.net
184.54.202.137 syn-184-054-202-137.res.spectrum.com
184.54.192.152 syn-184-054-192-152.res.spectrum.com
108.227.156.216 108-227-156-216.lightspeed.lsvlky.sbcglobal.net
107.133.215.63 107-133-215-63.lightspeed.lsvlky.sbcglobal.net
108.255.20.183 108-255-20-183.lightspeed.lsvlky.sbcglobal.net
108.227.156.45 108-227-156-45.lightspeed.lsvlky.sbcglobal.net
104.52.13.233 104-52-13-233.lightspeed.lsvlky.sbcglobal.net
76.182.150.85 syn-076-182-150-085.res.spectrum.com
76.35.184.124 syn-076-035-184-124.res.spectrum.com
184.54.206.77 syn-184-054-206-077.res.spectrum.com
184.54.200.168 syn-184-054-200-168.res.spectrum.com
104.230.42.157 syn-104-230-042-157.res.spectrum.com
108.255.21.107 108-255-21-107.lightspeed.lsvlky.sbcglobal.net
184.54.207.65 syn-184-054-207-065.res.spectrum.com
184.54.194.169 syn-184-054-194-169.res.spectrum.com
184.54.205.235 syn-184-054-205-235.res.spectrum.com
184.54.202.212 syn-184-054-202-212.res.spectrum.com
76.35.184.135 syn-076-035-184-135.res.spectrum.com
76.182.150.111 syn-076-182-150-111.res.spectrum.com
108.227.156.51 108-227-156-51.lightspeed.lsvlky.sbcglobal.net
98.72.5.93 adsl-098-072-005-093.sip.mia.bellsouth.net
184.54.198.238 syn-184-054-198-238.res.spectrum.com
184.54.196.210 syn-184-054-196-210.res.spectrum.com
184.54.206.179 syn-184-054-206-179.res.spectrum.com
74.218.36.89 syn-074-218-036-089.biz.spectrum.com
107.133.214.0 107-133-214-0.lightspeed.lsvlky.sbcglobal.net
76.35.184.69 syn-076-035-184-069.res.spectrum.com
108.255.20.58 108-255-20-58.lightspeed.lsvlky.sbcglobal.net
104.52.13.166 104-52-13-166.lightspeed.lsvlky.sbcglobal.net
184.54.195.59 syn-184-054-195-059.res.spectrum.com
108.227.156.210 108-227-156-210.lightspeed.lsvlky.sbcglobal.net
104.3.9.50 104-3-9-50.lightspeed.lsvlky.sbcglobal.net
184.54.194.143 syn-184-054-194-143.res.spectrum.com
184.54.198.175 syn-184-054-198-175.res.spectrum.com
70.228.91.183 adsl-70-228-91-183.dsl.akrnoh.ameritech.net
184.54.195.209 syn-184-054-195-209.res.spectrum.com
107.133.215.236 107-133-215-236.lightspeed.lsvlky.sbcglobal.net
184.54.198.158 syn-184-054-198-158.res.spectrum.com
184.54.204.119 syn-184-054-204-119.res.spectrum.com
184.54.204.78 syn-184-054-204-078.res.spectrum.com
76.35.184.239 syn-076-035-184-239.res.spectrum.com
104.230.42.160 syn-104-230-042-160.res.spectrum.com
71.66.181.42 syn-071-066-181-042.biz.spectrum.com
107.133.215.200 107-133-215-200.lightspeed.lsvlky.sbcglobal.net
104.230.42.79 syn-104-230-042-079.res.spectrum.com
104.52.12.38 104-52-12-38.lightspeed.lsvlky.sbcglobal.net
108.227.157.89 108-227-157-89.lightspeed.lsvlky.sbcglobal.net
184.54.199.107 syn-184-054-199-107.res.spectrum.com
108.255.20.26 108-255-20-26.lightspeed.lsvlky.sbcglobal.net
184.54.197.23 syn-184-054-197-023.res.spectrum.com
107.133.212.210 107-133-212-210.lightspeed.lsvlky.sbcglobal.net
108.227.157.247 108-227-157-247.lightspeed.lsvlky.sbcglobal.net
184.54.193.113 syn-184-054-193-113.res.spectrum.com
184.54.192.229 syn-184-054-192-229.res.spectrum.com
184.54.207.249 syn-184-054-207-249.res.spectrum.com
76.35.184.34 syn-076-035-184-034.res.spectrum.com
184.54.202.27 syn-184-054-202-027.res.spectrum.com
184.54.205.3 syn-184-054-205-003.res.spectrum.com
76.182.151.193 syn-076-182-151-193.res.spectrum.com
184.54.193.3 syn-184-054-193-003.res.spectrum.com
184.54.206.211 syn-184-054-206-211.res.spectrum.com
184.54.206.53 syn-184-054-206-053.res.spectrum.com
184.54.201.53 syn-184-054-201-053.res.spectrum.com
70.228.91.106 adsl-70-228-91-106.dsl.akrnoh.ameritech.net
104.230.42.122 syn-104-230-042-122.res.spectrum.com
184.54.192.95 syn-184-054-192-095.res.spectrum.com
184.54.202.178 syn-184-054-202-178.res.spectrum.com
108.227.157.42 108-227-157-42.lightspeed.lsvlky.sbcglobal.net
104.52.13.18 104-52-13-18.lightspeed.lsvlky.sbcglobal.net
104.3.9.76 104-3-9-76.lightspeed.lsvlky.sbcglobal.net
98.72.5.68 adsl-098-072-005-068.sip.mia.bellsouth.net
108.227.157.99 108-227-157-99.lightspeed.lsvlky.sbcglobal.net
104.3.8.91 104-3-8-91.lightspeed.lsvlky.sbcglobal.net
64.183.148.126 syn-064-183-148-126.biz.spectrum.com
104.230.42.47 syn-104-230-042-047.res.spectrum.com
108.227.156.128 108-227-156-128.lightspeed.lsvlky.sbcglobal.net
184.54.192.99 syn-184-054-192-099.res.spectrum.com
184.54.197.225 syn-184-054-197-225.res.spectrum.com
184.54.196.69 syn-184-054-196-069.res.spectrum.com
104.52.13.250 104-52-13-250.lightspeed.lsvlky.sbcglobal.net
184.54.192.22 syn-184-054-192-022.res.spectrum.com
184.54.195.18 syn-184-054-195-018.res.spectrum.com
184.54.205.178 syn-184-054-205-178.res.spectrum.com
184.54.204.117 syn-184-054-204-117.res.spectrum.com
104.3.9.73 104-3-9-73.lightspeed.lsvlky.sbcglobal.net
76.182.151.25 syn-076-182-151-025.res.spectrum.com
76.182.151.75 syn-076-182-151-075.res.spectrum.com
184.54.193.23 syn-184-054-193-023.res.spectrum.com
184.54.192.250 syn-184-054-192-250.res.spectrum.com
184.54.206.226 syn-184-054-206-226.res.spectrum.com
104.52.12.190 104-52-12-190.lightspeed.lsvlky.sbcglobal.net
184.54.193.24 syn-184-054-193-024.res.spectrum.com
184.54.196.113 syn-184-054-196-113.res.spectrum.com
107.133.214.248 107-133-214-248.lightspeed.lsvlky.sbcglobal.net
76.35.184.147 syn-076-035-184-147.res.spectrum.com
184.54.204.116 syn-184-054-204-116.res.spectrum.com
184.54.197.66 syn-184-054-197-066.res.spectrum.com
184.54.205.10 syn-184-054-205-010.res.spectrum.com
76.182.150.214 syn-076-182-150-214.res.spectrum.com
184.54.207.43 syn-184-054-207-043.res.spectrum.com
108.227.157.198 108-227-157-198.lightspeed.lsvlky.sbcglobal.net
184.54.193.49 syn-184-054-193-049.res.spectrum.com
104.52.12.139 104-52-12-139.lightspeed.lsvlky.sbcglobal.net
76.35.184.98 syn-076-035-184-098.res.spectrum.com
76.182.150.255 syn-076-182-150-255.res.spectrum.com
184.54.195.41 syn-184-054-195-041.res.spectrum.com
74.87.151.19 syn-074-087-151-019.biz.spectrum.com
76.35.184.229 syn-076-035-184-229.res.spectrum.com
184.54.199.155 syn-184-054-199-155.res.spectrum.com
184.54.192.185 syn-184-054-192-185.res.spectrum.com
98.72.5.74 adsl-098-072-005-074.sip.mia.bellsouth.net
184.54.192.18 syn-184-054-192-018.res.spectrum.com
107.133.212.106 107-133-212-106.lightspeed.lsvlky.sbcglobal.net
104.52.12.164 104-52-12-164.lightspeed.lsvlky.sbcglobal.net
184.54.207.192 syn-184-054-207-192.res.spectrum.com
104.3.9.138 104-3-9-138.lightspeed.lsvlky.sbcglobal.net
104.52.13.200 104-52-13-200.lightspeed.lsvlky.sbcglobal.net
104.52.13.226 104-52-13-226.lightspeed.lsvlky.sbcglobal.net
108.255.21.167 108-255-21-167.lightspeed.lsvlky.sbcglobal.net
107.133.214.107 107-133-214-107.lightspeed.lsvlky.sbcglobal.net
104.230.42.197 syn-104-230-042-197.res.spectrum.com
184.54.196.23 syn-184-054-196-023.res.spectrum.com
104.230.42.184 syn-104-230-042-184.res.spectrum.com
107.133.215.136 107-133-215-136.lightspeed.lsvlky.sbcglobal.net
184.54.202.152 syn-184-054-202-152.res.spectrum.com
184.54.193.167 syn-184-054-193-167.res.spectrum.com
104.230.42.81 syn-104-230-042-081.res.spectrum.com
104.230.42.44 syn-104-230-042-044.res.spectrum.com
184.54.200.72 syn-184-054-200-072.res.spectrum.com
107.133.215.76 107-133-215-76.lightspeed.lsvlky.sbcglobal.net
76.182.151.90 syn-076-182-151-090.res.spectrum.com
184.54.204.193 syn-184-054-204-193.res.spectrum.com
184.54.198.3 syn-184-054-198-003.res.spectrum.com
184.54.196.130 syn-184-054-196-130.res.spectrum.com
108.255.21.113 108-255-21-113.lightspeed.lsvlky.sbcglobal.net
104.230.42.66 syn-104-230-042-066.res.spectrum.com
184.54.207.97 syn-184-054-207-097.res.spectrum.com
184.54.193.146 syn-184-054-193-146.res.spectrum.com
108.255.21.180 108-255-21-180.lightspeed.lsvlky.sbcglobal.net
108.227.156.141 108-227-156-141.lightspeed.lsvlky.sbcglobal.net
184.54.194.202 syn-184-054-194-202.res.spectrum.com
76.35.184.189 syn-076-035-184-189.res.spectrum.com
184.54.206.255 syn-184-054-206-255.res.spectrum.com
184.54.201.149 syn-184-054-201-149.res.spectrum.com
104.52.12.143 104-52-12-143.lightspeed.lsvlky.sbcglobal.net
98.123.39.247 syn-098-123-039-247.biz.spectrum.com
184.54.197.150 syn-184-054-197-150.res.spectrum.com
107.133.214.41 107-133-214-41.lightspeed.lsvlky.sbcglobal.net
108.255.20.172 108-255-20-172.lightspeed.lsvlky.sbcglobal.net
184.54.201.145 syn-184-054-201-145.res.spectrum.com
184.54.196.52 syn-184-054-196-052.res.spectrum.com
107.133.214.128 107-133-214-128.lightspeed.lsvlky.sbcglobal.net
184.54.194.252 syn-184-054-194-252.res.spectrum.com
184.54.203.114 syn-184-054-203-114.res.spectrum.com
104.230.42.85 syn-104-230-042-085.res.spectrum.com
184.54.202.197 syn-184-054-202-197.res.spectrum.com
184.54.195.75 syn-184-054-195-075.res.spectrum.com
